N_CLIENT,CLUSTER_ID,Segment_Label,CA_TOTAL,PRIME_MOYENNE,NB_CONTRATS,AGE,BONUS_MALUS_MOY,NB_SINISTRES,TOTAL_REGLEMENTS,CAPITAUX_MOY
693120,6,Client a Risque,135.0,135.0,1,59.0,2.0,0.0,0.0,0.0
693154,1,Client Economique,72.25,24.083333333333332,3,54.666666666666664,4.0,0.0,0.0,466.6666666666667
693198,1,Client Economique,154.0,38.5,4,68.0,3.0,0.0,0.0,250.0
693270,1,Client Economique,168.16,21.02,8,49.5,1.0,0.0,0.0,2250.0
693326,1,Client Economique,112.813,28.20325,4,65.25,1.0,0.0,0.0,1625.0
693350,1,Client Economique,110.25,27.5625,4,57.5,1.0,0.0,0.0,250.0
693376,1,Client Economique,104.5,52.25,2,49.5,3.5,0.0,0.0,0.0
693386,6,Client a Risque,156.5,78.25,2,70.0,1.0,0.0,0.0,5000.0
693394,6,Client a Risque,165.0,33.0,5,52.0,1.0,0.0,0.0,4300.0
693488,2,Autres Clients,132.26,26.451999999999998,5,47.6,2.0,0.0,0.0,1800.0
693530,1,Client Economique,108.25,21.65,5,52.0,1.0,0.0,0.0,200.0
693550,1,Client Economique,166.0,33.2,5,43.2,3.0,0.0,0.0,8000.0
693586,4,Client Capital Eleve,491.1,163.70000000000002,3,73.0,1.0,0.0,0.0,17000.0
693598,1,Client Economique,147.14999999999998,29.429999999999996,5,59.4,1.0,0.0,0.0,4200.0
693734,1,Client Economique,88.0,44.0,2,63.5,2.0,0.0,0.0,0.0
693818,1,Client Economique,239.95,59.9875,4,59.0,1.5,0.0,0.0,350.0
694088,1,Client Economique,88.75,29.583333333333332,3,44.333333333333336,1.6666666666666667,0.0,0.0,6666.666666666667
694134,1,Client Economique,117.75,29.4375,4,53.5,2.0,0.0,0.0,250.0
694920,1,Client Economique,229.25,25.47222222222222,9,66.66666666666667,2.3333333333333335,0.0,0.0,2222.222222222222
694932,1,Client Economique,85.37,21.3425,4,66.25,1.0,0.0,0.0,5375.0
695006,1,Client Economique,99.5,33.166666666666664,3,68.0,1.0,0.0,0.0,0.0
695060,6,Client a Risque,149.0,74.5,2,61.0,1.0,0.0,0.0,2000.0
695138,1,Client Economique,184.5,36.9,5,49.0,1.2,0.0,0.0,80.0
695194,6,Client a Risque,23.4,23.4,1,73.0,1.0,0.0,0.0,7000.0
695320,6,Client a Risque,112.0,112.0,1,47.0,2.0,1.0,351.20196617924387,0.0
695338,1,Client Economique,99.75,24.9375,4,71.5,1.5,0.0,0.0,350.0
695352,2,Autres Clients,141.5,35.375,4,51.75,1.0,0.0,0.0,500.0
695412,3,Client Grand Contrat,235.8,235.8,1,70.0,2.0,0.0,0.0,0.0
695474,4,Client Capital Eleve,150.0,50.0,3,62.0,2.0,1.0,415.3936995702848,16666.666666666668
695528,1,Client Economique,56.4,14.1,4,62.75,1.0,0.0,0.0,1750.0
695786,1,Client Economique,49.0,49.0,1,45.0,1.0,0.0,0.0,0.0
695896,1,Client Economique,76.5,38.25,2,72.0,3.0,0.0,0.0,8000.0
695932,1,Client Economique,141.0,47.0,3,48.666666666666664,3.0,0.0,0.0,133.33333333333334
695934,6,Client a Risque,153.0,76.5,2,58.0,1.0,0.0,0.0,0.0
695936,1,Client Economique,117.911,23.5822,5,41.8,3.0,1.0,111.2931647447986,4200.0
695954,1,Client Economique,19.5,6.5,3,58.666666666666664,3.0,0.0,0.0,800.0
696090,3,Client Grand Contrat,615.0,307.5,2,70.0,8.0,0.0,0.0,2500.0
696190,1,Client Economique,152.275,25.379166666666666,6,56.666666666666664,1.0,0.0,0.0,1666.6666666666667
696714,1,Client Economique,44.0,44.0,1,56.0,2.0,0.0,0.0,0.0
696790,1,Client Economique,253.64,42.27333333333333,6,72.0,1.0,0.0,0.0,1233.3333333333333
696794,6,Client a Risque,123.5,61.75,2,61.0,1.0,0.0,0.0,500.0
697272,1,Client Economique,71.0,35.5,2,70.5,2.5,0.0,0.0,200.0
697318,1,Client Economique,169.5,33.9,5,51.6,2.0,0.0,0.0,2800.0
697338,7,Client Jeune Conducteur,269.25,44.875,6,64.5,8.0,0.0,0.0,1666.6666666666667
697340,1,Client Economique,170.25,56.75,3,68.66666666666667,5.0,0.0,0.0,333.3333333333333
697406,1,Client Economique,119.0,59.5,2,71.5,1.0,0.0,0.0,0.0
697516,1,Client Economique,73.0,36.5,2,59.0,3.0,0.0,0.0,0.0
697548,1,Client Economique,120.0,60.0,2,63.5,1.0,0.0,0.0,0.0
697550,1,Client Economique,80.25,26.75,3,58.333333333333336,3.6666666666666665,0.0,0.0,1666.6666666666667
697572,7,Client Jeune Conducteur,282.25,94.08333333333333,3,57.666666666666664,8.0,0.0,0.0,333.3333333333333
697592,6,Client a Risque,153.0,153.0,1,55.0,3.0,0.0,0.0,0.0
697778,7,Client Jeune Conducteur,98.0,98.0,1,62.0,6.0,0.0,0.0,0.0
698080,1,Client Economique,56.0,56.0,1,70.0,2.0,0.0,0.0,0.0
698976,6,Client a Risque,98.0,98.0,1,51.0,1.0,1.0,61.82953596933256,0.0
699014,6,Client a Risque,37.5,37.5,1,66.0,4.0,0.0,0.0,10000.0
699212,1,Client Economique,153.25,21.892857142857142,7,70.57142857142857,2.0,0.0,0.0,8000.0
699374,1,Client Economique,74.0,24.666666666666668,3,61.666666666666664,1.0,0.0,0.0,1333.3333333333333
699540,7,Client Jeune Conducteur,361.25,72.25,5,59.6,8.0,0.0,0.0,1200.0
699910,2,Autres Clients,223.5,55.875,4,53.0,3.0,0.0,0.0,5100.0
699914,6,Client a Risque,30.0,30.0,1,59.0,3.0,0.0,0.0,400.0
699916,2,Autres Clients,68.0,68.0,1,61.0,2.0,0.0,0.0,0.0
699920,2,Autres Clients,269.2,67.3,4,65.0,2.0,0.0,0.0,10375.0
699952,6,Client a Risque,387.0,193.5,2,69.0,2.0,0.0,0.0,2500.0
699954,1,Client Economique,65.0,21.666666666666668,3,69.33333333333333,2.6666666666666665,0.0,0.0,3666.6666666666665
700112,2,Autres Clients,140.5,35.125,4,59.5,1.0,0.0,0.0,100.0
700172,1,Client Economique,92.35,23.0875,4,71.0,1.0,0.0,0.0,1875.0
700174,1,Client Economique,168.0,56.0,3,56.333333333333336,3.0,0.0,0.0,1333.3333333333333
700190,1,Client Economique,149.746,37.4365,4,61.25,3.75,0.0,0.0,2500.0
700746,1,Client Economique,74.5,24.833333333333332,3,54.333333333333336,4.0,0.0,0.0,666.6666666666666
700912,1,Client Economique,61.25,20.416666666666668,3,55.666666666666664,1.0,0.0,0.0,333.3333333333333
701290,1,Client Economique,87.0,29.0,3,56.333333333333336,1.0,0.0,0.0,0.0
701408,6,Client a Risque,112.0,112.0,1,54.0,2.0,0.0,0.0,0.0
701508,1,Client Economique,79.25,26.416666666666668,3,68.66666666666667,1.0,0.0,0.0,333.3333333333333
701546,1,Client Economique,146.25,29.25,5,57.4,1.0,0.0,0.0,280.0
701554,6,Client a Risque,4.5,4.5,1,61.0,1.0,0.0,0.0,1000.0
701572,2,Autres Clients,123.5,24.7,5,62.6,1.0,1.0,70.23155161220515,1400.0
701714,6,Client a Risque,127.604,42.534666666666666,3,71.0,2.0,0.0,0.0,9333.333333333334
701928,1,Client Economique,59.5,19.833333333333332,3,69.33333333333333,1.0,0.0,0.0,3666.6666666666665
701980,7,Client Jeune Conducteur,237.375,79.125,3,57.333333333333336,8.0,0.0,0.0,3000.0
706150,6,Client a Risque,107.0,53.5,2,59.0,1.0,0.0,0.0,2000.0
706794,2,Autres Clients,59.0,29.5,2,66.0,2.0,0.0,0.0,200.0
706900,6,Client a Risque,88.0,88.0,1,57.0,2.0,0.0,0.0,0.0
706926,1,Client Economique,130.875,26.175,5,61.4,3.0,0.0,0.0,1680.0
706968,1,Client Economique,98.0,49.0,2,55.5,1.0,0.0,0.0,0.0
707000,1,Client Economique,72.25,24.083333333333332,3,52.666666666666664,4.0,0.0,0.0,1666.6666666666667
707012,6,Client a Risque,99.0,99.0,1,57.0,3.0,0.0,0.0,0.0
707066,1,Client Economique,162.95,27.15833333333333,6,58.666666666666664,1.0,0.0,0.0,2666.6666666666665
707086,1,Client Economique,122.75,24.55,5,57.4,1.6,0.0,0.0,1600.0
707174,1,Client Economique,146.0,48.666666666666664,3,73.66666666666667,2.0,0.0,0.0,0.0
707214,1,Client Economique,66.53,33.265,2,63.5,1.0,0.0,0.0,4250.0
707278,7,Client Jeune Conducteur,155.0,77.5,2,62.0,6.0,0.0,0.0,200.0
707334,1,Client Economique,21.0,10.5,2,62.0,4.0,0.0,0.0,5500.0
707350,6,Client a Risque,98.0,98.0,1,55.0,1.0,0.0,0.0,0.0
707352,6,Client a Risque,176.0,58.666666666666664,3,60.0,3.0,0.0,0.0,133.33333333333334
707354,1,Client Economique,129.3,43.1,3,51.333333333333336,4.0,0.0,0.0,3333.3333333333335
707490,1,Client Economique,72.25,24.083333333333332,3,59.0,4.0,0.0,0.0,466.6666666666667
707512,7,Client Jeune Conducteur,195.563,48.89075,4,52.0,6.0,0.0,0.0,4375.0
707520,6,Client a Risque,170.6,85.3,2,59.0,5.0,0.0,0.0,5000.0
708150,1,Client Economique,90.25,30.083333333333332,3,71.33333333333333,1.0,0.0,0.0,2000.0
708158,2,Autres Clients,153.0,76.5,2,50.0,1.0,0.0,0.0,500.0
708750,7,Client Jeune Conducteur,339.73,67.946,5,66.6,8.0,0.0,0.0,7400.0
708932,1,Client Economique,104.8,104.8,1,56.0,1.0,0.0,0.0,0.0
708934,1,Client Economique,57.5,28.75,2,70.0,2.0,0.0,0.0,0.0
709156,1,Client Economique,339.59999999999997,113.19999999999999,3,74.66666666666667,4.0,0.0,0.0,5000.0
709294,1,Client Economique,260.735,65.18375,4,74.5,2.0,0.0,0.0,2500.0
709312,1,Client Economique,101.75,25.4375,4,63.75,1.0,0.0,0.0,250.0
709336,6,Client a Risque,91.5,30.5,3,70.0,5.0,1.0,391.4304263146505,333.3333333333333
709410,1,Client Economique,212.25,70.75,3,69.33333333333333,4.0,0.0,0.0,333.3333333333333
709488,1,Client Economique,92.0,23.0,4,74.75,2.25,0.0,0.0,5250.0
709510,1,Client Economique,146.78300000000002,36.695750000000004,4,59.0,3.0,0.0,0.0,8170.0
709574,7,Client Jeune Conducteur,175.0,175.0,1,64.0,9.0,0.0,0.0,0.0
709732,6,Client a Risque,154.66,51.553333333333335,3,71.0,3.0,0.0,0.0,4000.0
710128,2,Autres Clients,102.5,51.25,2,61.0,1.0,0.0,0.0,500.0
710178,6,Client a Risque,181.0,90.5,2,60.0,4.0,0.0,0.0,7500.0
710896,1,Client Economique,112.0,22.4,5,54.4,1.0,0.0,0.0,800.0
710954,4,Client Capital Eleve,134.312,67.156,2,50.0,1.0,0.0,0.0,12000.0
710986,6,Client a Risque,132.0,66.0,2,54.0,1.0,0.0,0.0,0.0
711558,3,Client Grand Contrat,280.0,280.0,1,62.0,8.0,0.0,0.0,0.0
711568,1,Client Economique,55.25,18.416666666666668,3,59.0,1.0,0.0,0.0,333.3333333333333
711572,2,Autres Clients,85.0,42.5,2,69.5,3.5,0.0,0.0,200.0
711612,1,Client Economique,102.2,34.06666666666667,3,73.66666666666667,1.0,0.0,0.0,5000.0
711660,2,Autres Clients,77.0,38.5,2,54.5,1.0,0.0,0.0,0.0
711712,2,Autres Clients,89.75,29.916666666666668,3,52.0,3.0,0.0,0.0,4166.666666666667
711866,1,Client Economique,127.75,31.9375,4,55.75,1.0,0.0,0.0,250.0
711912,4,Client Capital Eleve,78.72,78.72,1,61.0,4.0,0.0,0.0,27000.0
711940,1,Client Economique,80.0,40.0,2,69.0,4.0,1.0,111.2931647447986,0.0
711966,1,Client Economique,6.75,2.25,3,61.0,1.0,0.0,0.0,1000.0
711988,7,Client Jeune Conducteur,140.0,140.0,1,48.0,8.0,0.0,0.0,0.0
712134,1,Client Economique,192.4,64.13333333333334,3,63.333333333333336,1.3333333333333333,0.0,0.0,1333.3333333333333
712660,1,Client Economique,21.625,10.8125,2,70.5,4.0,0.0,0.0,5500.0
712914,2,Autres Clients,119.65,59.825,2,60.0,4.0,0.0,0.0,5000.0
712930,6,Client a Risque,160.0,80.0,2,70.0,4.0,0.0,0.0,0.0
712952,4,Client Capital Eleve,413.52,103.38,4,58.0,4.0,0.0,0.0,20250.0
713012,2,Autres Clients,58.25,29.125,2,64.5,2.0,0.0,0.0,500.0
713072,1,Client Economique,129.25,25.85,5,68.2,1.0,1.0,62.28521964942654,200.0
713092,1,Client Economique,262.1,52.42,5,66.4,3.0,0.0,0.0,4080.0
713106,6,Client a Risque,119.0,119.0,1,55.0,1.0,0.0,0.0,0.0
713170,1,Client Economique,153.578,30.715600000000002,5,56.0,2.6,0.0,0.0,2680.0
713188,1,Client Economique,120.0,40.0,3,56.333333333333336,1.6666666666666667,0.0,0.0,133.33333333333334
713212,1,Client Economique,117.66,29.415,4,50.75,3.0,0.0,0.0,7500.0
713214,1,Client Economique,195.5,48.875,4,59.25,2.25,0.0,0.0,3750.0
713358,6,Client a Risque,138.0,46.0,3,52.0,2.0,0.0,0.0,1333.3333333333333
713388,1,Client Economique,62.75,31.375,2,61.5,1.5,0.0,0.0,5000.0
713546,7,Client Jeune Conducteur,214.538,71.51266666666668,3,68.33333333333333,8.0,0.0,0.0,8100.0
713938,3,Client Grand Contrat,280.0,280.0,1,60.0,8.0,0.0,0.0,0.0
714092,7,Client Jeune Conducteur,155.0,77.5,2,55.5,6.0,0.0,0.0,2000.0
714094,6,Client a Risque,113.0,56.5,2,52.0,4.0,0.0,0.0,0.0
714120,2,Autres Clients,135.0,33.75,4,58.5,1.5,1.0,532.2172071598603,2000.0
714126,1,Client Economique,142.25,47.416666666666664,3,69.33333333333333,4.0,0.0,0.0,333.3333333333333
714146,1,Client Economique,128.25,42.75,3,65.33333333333333,3.0,0.0,0.0,333.3333333333333
714148,1,Client Economique,55.0,55.0,1,52.0,4.0,0.0,0.0,0.0
714192,2,Autres Clients,25.0,12.5,2,57.5,3.5,0.0,0.0,2000.0
714908,1,Client Economique,158.75,26.458333333333332,6,58.0,3.0,0.0,0.0,900.0
715134,2,Autres Clients,101.5,25.375,4,60.25,1.0,0.0,0.0,100.0
715366,1,Client Economique,110.0,55.0,2,64.5,4.0,1.0,63.96821961851177,0.0
715466,2,Autres Clients,63.0,63.0,1,69.0,3.0,0.0,0.0,0.0
715534,7,Client Jeune Conducteur,189.58,94.79,2,69.0,9.0,0.0,0.0,3000.0
715570,3,Client Grand Contrat,368.3,184.15,2,74.0,6.0,1.0,166.9397471171979,500.0
715588,1,Client Economique,142.25,47.416666666666664,3,70.66666666666667,4.0,0.0,0.0,333.3333333333333
715608,4,Client Capital Eleve,53.062,26.531,2,62.0,1.0,0.0,0.0,14950.0
715752,2,Autres Clients,127.063,42.35433333333334,3,62.333333333333336,1.0,0.0,0.0,5833.333333333333
715874,7,Client Jeune Conducteur,73.75,14.75,5,66.2,8.0,0.0,0.0,480.0
715912,1,Client Economique,170.5,28.416666666666668,6,53.666666666666664,1.0,0.0,0.0,8666.666666666666
716078,1,Client Economique,94.25,23.5625,4,63.25,1.0,0.0,0.0,6500.0
716772,7,Client Jeune Conducteur,288.0,96.0,3,61.333333333333336,9.0,0.0,0.0,6666.666666666667
717134,2,Autres Clients,191.68,63.89333333333334,3,59.0,3.0,0.0,0.0,4333.333333333333
717334,1,Client Economique,50.5,25.25,2,65.0,1.0,0.0,0.0,0.0
717488,6,Client a Risque,367.15999999999997,91.78999999999999,4,60.5,1.0,0.0,0.0,4000.0
717528,2,Autres Clients,21.44,21.44,1,53.0,1.0,0.0,0.0,5000.0
717574,2,Autres Clients,111.5,37.166666666666664,3,59.0,1.0,0.0,0.0,1666.6666666666667
717730,6,Client a Risque,137.6,68.8,2,54.0,3.0,0.0,0.0,5000.0
717758,6,Client a Risque,92.5,23.125,4,67.0,3.0,0.0,0.0,1250.0
717818,1,Client Economique,97.0,32.333333333333336,3,70.33333333333333,6.0,0.0,0.0,0.0
717878,1,Client Economique,256.25,51.25,5,73.4,1.0,0.0,0.0,280.0
717918,6,Client a Risque,77.0,77.0,1,68.0,1.0,1.0,391.8292268216528,0.0
717952,2,Autres Clients,160.3,40.075,4,65.5,3.0,0.0,0.0,2600.0
718094,1,Client Economique,98.0,49.0,2,68.5,1.0,0.0,0.0,0.0
718132,1,Client Economique,91.5,30.5,3,63.333333333333336,1.0,0.0,0.0,133.33333333333334
718148,2,Autres Clients,90.787,30.262333333333334,3,67.0,1.0,0.0,0.0,4883.333333333333
718666,6,Client a Risque,120.0,120.0,1,56.0,1.0,0.0,0.0,0.0
718692,4,Client Capital Eleve,152.0,76.0,2,63.0,1.0,1.0,123.65907193866512,25500.0
718756,6,Client a Risque,112.0,112.0,1,58.0,2.0,0.0,0.0,0.0
718794,3,Client Grand Contrat,280.0,280.0,1,75.0,8.0,0.0,0.0,0.0
718796,6,Client a Risque,134.02,44.67333333333334,3,53.0,1.0,0.0,0.0,2666.6666666666665
718896,1,Client Economique,77.0,38.5,2,54.5,1.0,0.0,0.0,0.0
718928,6,Client a Risque,153.0,76.5,2,64.0,1.0,0.0,0.0,0.0
718956,1,Client Economique,154.5,38.625,4,55.25,2.0,0.0,0.0,1000.0
719092,1,Client Economique,70.0,70.0,1,58.0,4.0,0.0,0.0,0.0
719126,2,Autres Clients,136.5,68.25,2,60.0,3.0,0.0,0.0,250.0
719172,6,Client a Risque,182.9,45.725,4,61.0,1.0,0.0,0.0,4100.0
719212,1,Client Economique,95.25,23.8125,4,74.25,1.0,0.0,0.0,2250.0
719280,1,Client Economique,63.0,63.0,1,58.0,3.0,0.0,0.0,0.0
719352,7,Client Jeune Conducteur,288.552,96.18400000000001,3,57.666666666666664,9.0,0.0,0.0,2666.6666666666665
719418,2,Autres Clients,49.0,49.0,1,62.0,1.0,0.0,0.0,0.0
719486,3,Client Grand Contrat,280.0,280.0,1,51.0,8.0,0.0,0.0,0.0
719516,1,Client Economique,56.25,18.75,3,71.66666666666667,2.0,0.0,0.0,333.3333333333333
719674,7,Client Jeune Conducteur,247.25,49.45,5,74.6,8.0,0.0,0.0,280.0
719974,1,Client Economique,182.0,45.5,4,71.5,3.0,0.0,0.0,0.0
720160,6,Client a Risque,4.5,4.5,1,59.0,3.0,0.0,0.0,1000.0
720710,4,Client Capital Eleve,1451.779,483.92633333333333,3,68.33333333333333,5.0,0.0,0.0,33878.666666666664
720860,6,Client a Risque,146.0,73.0,2,65.0,3.0,0.0,0.0,0.0
720980,4,Client Capital Eleve,57.48,57.48,1,66.0,3.0,0.0,0.0,18000.0
721332,1,Client Economique,111.05,55.525,2,70.0,1.0,0.0,0.0,5000.0
721366,1,Client Economique,127.624,25.5248,5,57.8,1.0,0.0,0.0,3600.0
721460,4,Client Capital Eleve,372.5,53.214285714285715,7,69.42857142857143,3.0,0.0,0.0,17285.714285714286
721938,1,Client Economique,98.0,49.0,2,66.5,1.0,0.0,0.0,0.0
721948,1,Client Economique,194.813,27.83042857142857,7,69.42857142857143,6.285714285714286,0.0,0.0,1414.2857142857142
721992,2,Autres Clients,93.45,23.3625,4,70.5,2.0,1.0,3054.662256159768,4000.0
726110,7,Client Jeune Conducteur,222.25,74.08333333333333,3,46.666666666666664,4.0,0.0,0.0,333.3333333333333
726156,4,Client Capital Eleve,98.0,98.0,1,45.0,3.0,0.0,0.0,32000.0
726160,2,Autres Clients,148.825,37.20625,4,43.5,1.0,0.0,0.0,7500.0
726792,2,Autres Clients,113.0,37.666666666666664,3,69.66666666666667,1.0,0.0,0.0,133.33333333333334
726874,1,Client Economique,70.0,70.0,1,63.0,4.0,0.0,0.0,0.0
727096,3,Client Grand Contrat,262.0,262.0,1,70.0,3.0,0.0,0.0,0.0
727112,1,Client Economique,95.5,47.75,2,57.5,2.0,0.0,0.0,0.0
727134,1,Client Economique,145.5,36.375,4,62.75,1.0,0.0,0.0,6000.0
727136,6,Client a Risque,140.5,70.25,2,73.0,2.0,0.0,0.0,500.0
727138,2,Autres Clients,140.0,70.0,2,59.5,4.0,0.0,0.0,0.0
727148,1,Client Economique,72.556,24.185333333333332,3,53.333333333333336,1.0,0.0,0.0,4233.333333333333
727188,1,Client Economique,87.0,29.0,3,50.0,1.0,0.0,0.0,0.0
727192,1,Client Economique,153.5,51.166666666666664,3,72.0,3.0,0.0,0.0,0.0
727218,6,Client a Risque,524.0,131.0,4,56.0,1.0,0.0,0.0,1500.0
727268,1,Client Economique,100.25,25.0625,4,51.5,2.0,0.0,0.0,250.0
727276,1,Client Economique,262.0,131.0,2,57.5,3.0,1.0,1189.518347914799,0.0
727340,6,Client a Risque,4.5,4.5,1,61.0,1.0,0.0,0.0,1000.0
727352,1,Client Economique,155.55,22.22142857142857,7,62.42857142857143,3.5714285714285716,0.0,0.0,2857.1428571428573
727356,2,Autres Clients,63.5,15.875,4,55.0,2.0,0.0,0.0,1500.0
727472,1,Client Economique,174.5,58.166666666666664,3,75.0,1.0,2.0,2088.8981976690266,0.0
727514,1,Client Economique,142.25,47.416666666666664,3,54.333333333333336,4.0,0.0,0.0,333.3333333333333
727554,6,Client a Risque,77.0,77.0,1,56.0,1.0,0.0,0.0,0.0
727566,2,Autres Clients,116.5,58.25,2,55.0,2.0,0.0,0.0,500.0
727586,1,Client Economique,106.5,26.625,4,71.5,1.0,0.0,0.0,5250.0
727752,2,Autres Clients,89.75,29.916666666666668,3,57.0,3.0,0.0,0.0,8333.333333333334
727932,7,Client Jeune Conducteur,183.5,61.166666666666664,3,54.0,8.0,0.0,0.0,2666.6666666666665
727976,7,Client Jeune Conducteur,240.48,80.16,3,69.66666666666667,8.0,1.0,81.36303212044395,3666.6666666666665
727992,1,Client Economique,100.25,25.0625,4,67.5,2.0,0.0,0.0,250.0
728068,2,Autres Clients,333.03999999999996,111.01333333333332,3,61.0,2.0,2.0,3051.4817448295053,9126.666666666666
728134,1,Client Economique,139.95,27.99,5,55.0,4.0,0.0,0.0,3280.0
728140,2,Autres Clients,126.0,63.0,2,64.5,3.0,1.0,231.4904009645408,0.0
728154,1,Client Economique,92.0,30.666666666666668,3,71.33333333333333,3.0,0.0,0.0,0.0
728680,1,Client Economique,82.5,41.25,2,73.5,1.5,1.0,3847.4127430673634,0.0
728714,6,Client a Risque,77.0,77.0,1,58.0,1.0,0.0,0.0,0.0
728892,6,Client a Risque,560.0,140.0,4,70.25,5.0,0.0,0.0,100.0
728936,1,Client Economique,89.289,29.763,3,50.666666666666664,1.3333333333333333,0.0,0.0,0.0
728972,7,Client Jeune Conducteur,224.5,112.25,2,60.0,8.0,0.0,0.0,500.0
729066,1,Client Economique,88.75,44.375,2,64.5,4.0,1.0,68.11141682381674,250.0
729108,2,Autres Clients,141.5,35.375,4,58.75,3.0,0.0,0.0,100.0
729176,6,Client a Risque,94.6,31.53333333333333,3,69.66666666666667,1.3333333333333333,0.0,0.0,1333.3333333333333
729268,2,Autres Clients,111.5,37.166666666666664,3,57.0,1.0,0.0,0.0,1666.6666666666667
729298,6,Client a Risque,88.0,88.0,1,65.0,2.0,0.0,0.0,0.0
729330,1,Client Economique,167.25,33.45,5,55.4,4.0,0.0,0.0,200.0
729338,1,Client Economique,149.5,37.375,4,55.5,2.0,0.0,0.0,0.0
729340,1,Client Economique,105.0,52.5,2,55.5,1.5,0.0,0.0,0.0
729352,1,Client Economique,68.375,17.09375,4,56.5,1.0,0.0,0.0,12250.0
729356,1,Client Economique,127.25,31.8125,4,59.75,4.0,0.0,0.0,1250.0
729360,1,Client Economique,84.94,42.47,2,57.0,2.0,0.0,0.0,4000.0
729370,6,Client a Risque,140.0,140.0,1,69.0,4.0,0.0,0.0,0.0
729388,2,Autres Clients,91.5,30.5,3,63.666666666666664,1.0,0.0,0.0,1333.3333333333333
729392,6,Client a Risque,102.5,51.25,2,60.0,1.0,0.0,0.0,500.0
729394,1,Client Economique,118.506,29.6265,4,64.0,4.0,0.0,0.0,4600.0
729410,1,Client Economique,49.0,49.0,1,68.0,1.0,0.0,0.0,0.0
729486,7,Client Jeune Conducteur,282.25,94.08333333333333,3,63.333333333333336,8.0,0.0,0.0,333.3333333333333
729488,2,Autres Clients,276.75,92.25,3,62.0,2.0,0.0,0.0,9000.0
729530,6,Client a Risque,269.82,38.54571428571428,7,58.0,3.0,0.0,0.0,4200.0
729534,1,Client Economique,38.5,38.5,1,68.0,1.0,0.0,0.0,0.0
729552,1,Client Economique,225.0,112.5,2,63.5,5.0,0.0,0.0,0.0
729594,1,Client Economique,81.0,27.0,3,52.333333333333336,1.0,0.0,0.0,133.33333333333334
729608,2,Autres Clients,98.0,98.0,1,51.0,1.0,0.0,0.0,0.0
729616,1,Client Economique,70.0,70.0,1,54.0,4.0,0.0,0.0,0.0
729738,6,Client a Risque,119.5,39.833333333333336,3,47.0,2.0,0.0,0.0,333.3333333333333
729792,1,Client Economique,49.5,49.5,1,59.0,3.0,0.0,0.0,0.0
729932,2,Autres Clients,3.0,3.0,1,70.0,4.0,0.0,0.0,0.0
729938,1,Client Economique,118.0,39.333333333333336,3,64.66666666666667,1.0,0.0,0.0,166.66666666666666
729950,2,Autres Clients,157.1,31.419999999999998,5,53.0,1.0,0.0,0.0,2600.0
729974,6,Client a Risque,197.02,65.67333333333333,3,62.0,3.0,0.0,0.0,9000.0
730694,7,Client Jeune Conducteur,388.5,55.5,7,58.857142857142854,6.0,1.0,190.1258231056976,285.7142857142857
730732,1,Client Economique,18.75,18.75,1,68.0,1.0,0.0,0.0,500.0
730746,1,Client Economique,141.5,47.166666666666664,3,63.666666666666664,4.0,0.0,0.0,0.0
730758,6,Client a Risque,139.0,69.5,2,70.0,1.0,1.0,213.7756206139673,0.0
730816,1,Client Economique,339.03,84.7575,4,52.5,2.0,0.0,0.0,5500.0
730930,1,Client Economique,161.9,40.475,4,51.75,3.75,0.0,0.0,3750.0
731066,1,Client Economique,96.4,32.13333333333333,3,56.666666666666664,2.0,0.0,0.0,1333.3333333333333
731100,1,Client Economique,121.75,30.4375,4,62.5,2.0,0.0,0.0,2600.0
731134,6,Client a Risque,300.0,75.0,4,61.5,2.0,0.0,0.0,7750.0
731170,1,Client Economique,81.0,20.25,4,67.0,2.0,0.0,0.0,5500.0
731192,1,Client Economique,15.0,15.0,1,70.0,1.0,0.0,0.0,400.0
731274,6,Client a Risque,119.5,39.833333333333336,3,68.0,2.0,0.0,0.0,333.3333333333333
731298,1,Client Economique,143.25,35.8125,4,61.5,3.0,0.0,0.0,350.0
731326,1,Client Economique,182.75,45.6875,4,49.0,4.0,0.0,0.0,1250.0
731332,6,Client a Risque,247.10999999999999,123.55499999999999,2,63.0,1.0,0.0,0.0,3500.0
731354,6,Client a Risque,110.0,110.0,1,52.0,4.0,0.0,0.0,0.0
731378,6,Client a Risque,140.0,70.0,2,72.0,4.0,0.0,0.0,200.0
731488,1,Client Economique,181.0,36.2,5,71.0,4.0,1.0,289.6030543790769,2400.0
731554,2,Autres Clients,286.0,95.33333333333333,3,62.666666666666664,2.3333333333333335,1.0,3361.712059850991,0.0
731596,1,Client Economique,82.25,27.416666666666668,3,53.0,3.3333333333333335,0.0,0.0,333.3333333333333
731692,6,Client a Risque,98.0,98.0,1,70.0,1.0,0.0,0.0,0.0
731748,2,Autres Clients,4.5,4.5,1,56.0,5.0,1.0,1154.1787491884877,1000.0
731766,1,Client Economique,157.0,39.25,4,61.25,2.75,0.0,0.0,1000.0
732012,1,Client Economique,94.0,18.8,5,54.4,2.0,0.0,0.0,400.0
732074,1,Client Economique,79.5,26.5,3,69.33333333333333,3.0,0.0,0.0,666.6666666666666
732088,6,Client a Risque,219.036,54.759,4,53.0,1.0,0.0,0.0,10500.0
732136,6,Client a Risque,274.0,68.5,4,67.75,1.25,0.0,0.0,1000.0
